00:56:58 - 00:57:03in Oakland you was in Oakland did you,00:56:58,in Oakland you was in Oakland did you
00:57:00 - 00:57:07join the nation is that yeah Minister,00:57:00,join the nation is that yeah Minister
00:57:03 - 00:57:10honorable Minister faran and I have,00:57:03,honorable Minister faran and I have
00:57:07 - 00:57:14um an extremely close relationship he he,00:57:07,um an extremely close relationship he he
00:57:10 - 00:57:16refers to me um as one of his sons so um,00:57:10,refers to me um as one of his sons so um
00:57:14 - 00:57:18yeah I I spent,00:57:14,yeah I I spent
00:57:16 - 00:57:23a period of,00:57:16,a period of
00:57:18 - 00:57:25time let me explain yes because my,00:57:18,time let me explain yes because my
00:57:23 - 00:57:29particular background was already,00:57:23,particular background was already
00:57:25 - 00:57:32religious and super strict right I,00:57:25,religious and super strict right I
00:57:29 - 00:57:36didn&#39;t find out about other religions by,00:57:29,didn&#39;t find out about other religions by
00:57:32 - 00:57:39reading about them I went to their,00:57:32,reading about them I went to their
00:57:36 - 00:57:41religion I I I don&#39;t want to learn from,00:57:36,religion I I I don&#39;t want to learn from
00:57:39 - 00:57:43Jewish people from outside I want to be,00:57:39,Jewish people from outside I want to be
00:57:41 - 00:57:46in the synagogue I want to I I don&#39;t,00:57:41,in the synagogue I want to I I don&#39;t
00:57:43 - 00:57:47want to learn about Muslim people from I,00:57:43,want to learn about Muslim people from I
00:57:46 - 00:57:49I want to be in the mosque I I I don&#39;t,00:57:46,I want to be in the mosque I I I don&#39;t
00:57:47 - 00:57:51want to hear about the Baptist or the,00:57:47,want to hear about the Baptist or the
00:57:49 - 00:57:55Pentecostal I want to go to their church,00:57:49,Pentecostal I want to go to their church
00:57:51 - 00:57:57and see and so that was the religious,00:57:51,and see and so that was the religious
00:57:55 - 00:58:00discovery that I was on through that,00:57:55,discovery that I was on through that
00:57:57 - 00:58:02period in my life when did you know you,00:57:57,period in my life when did you know you
00:58:00 - 00:58:02were,00:58:00,were
00:58:04 - 00:58:09funny probably,00:58:04,funny probably
00:58:07 - 00:58:13um about 10 years,00:58:07,um about 10 years
00:58:09 - 00:58:14ago 10 years ago yeah about 10 years ago,00:58:09,ago 10 years ago yeah about 10 years ago
00:58:13 - 00:58:16so you didn&#39;t think so you didn&#39;t think,00:58:13,so you didn&#39;t think so you didn&#39;t think
00:58:14 - 00:58:18as a child because obviously you said,00:58:14,as a child because obviously you said
00:58:16 - 00:58:20the very structure background your,00:58:16,the very structure background your
00:58:18 - 00:58:23family was very religious so obviously,00:58:18,family was very religious so obviously
00:58:20 - 00:58:26you didn&#39;t get an opportunity um,00:58:20,you didn&#39;t get an opportunity um
00:58:23 - 00:58:29and did a talent show I was never any,00:58:23,and did a talent show I was never any
00:58:26 - 00:58:32any extracurricular activities I was,00:58:26,any extracurricular activities I was
00:58:29 - 00:58:34never in drama I was never in band camp,00:58:29,never in drama I was never in band camp
00:58:32 - 00:58:36I was never Bo you didn&#39;t stay in school,00:58:32,I was never Bo you didn&#39;t stay in school
00:58:34 - 00:58:38long enough to get for it cuz you Dro,00:58:34,long enough to get for it cuz you Dro
00:58:36 - 00:58:42you understand you understand so there,00:58:36,you understand you understand so there
00:58:38 - 00:58:42was no like I,00:58:38,was no like I
00:58:42 - 00:58:47don&#39;t I don&#39;t tolerate high school games,00:58:42,don&#39;t I don&#39;t tolerate high school games
00:58:45 - 00:58:49I didn&#39;t go to high school I don&#39;t I,00:58:45,I didn&#39;t go to high school I don&#39;t I
00:58:47 - 00:58:51don&#39;t know how most of the games they,00:58:47,don&#39;t know how most of the games they
00:58:49 - 00:58:54think I play I&#39;m not even aware of them,00:58:49,think I play I&#39;m not even aware of them
00:58:51 - 00:58:56but but C for you to get on stage and,00:58:51,but but C for you to get on stage and
00:58:54 - 00:58:59like said a lot of people like a lot of,00:58:54,like said a lot of people like a lot of
00:58:56 - 00:59:00comedians I had a few here they&#39;re like,00:58:56,comedians I had a few here they&#39;re like
00:58:59 - 00:59:02okay you know I told jokes to get girls,00:58:59,okay you know I told jokes to get girls
00:59:00 - 00:59:06I told jokes to you know get people to,00:59:00,I told jokes to you know get people to
00:59:02 - 00:59:08laugh at someone else but you is like at,00:59:02,laugh at someone else but you is like at
00:59:06 - 00:59:10you say you did comedy one time in,00:59:06,you say you did comedy one time in
00:59:08 - 00:59:12Florida yeah and you had this other,00:59:08,Florida yeah and you had this other
00:59:10 - 00:59:13opportunity like in Oklahoma that they,00:59:10,opportunity like in Oklahoma that they
00:59:12 - 00:59:15were going to take you out if you won,00:59:12,were going to take you out if you won
00:59:13 - 00:59:17the talent show you was going to go on,00:59:13,the talent show you was going to go on
00:59:15 - 00:59:20the road with these these well-known,00:59:15,the road with these these well-known
00:59:17 - 00:59:22Comedians and I did but I&#39;m just saying,00:59:17,Comedians and I did but I&#39;m just saying
00:59:20 - 00:59:25how at in Florida at 13 14 years of age,00:59:20,how at in Florida at 13 14 years of age
00:59:22 - 00:59:28you like 16 I can do,00:59:22,you like 16 I can do
00:59:25 - 00:59:30that well because I knew that there were,00:59:25,that well because I knew that there were
00:59:28 - 00:59:32a lot of other things I could do like,00:59:28,a lot of other things I could do like
00:59:30 - 00:59:36when I looked at drug dealers I thought,00:59:30,when I looked at drug dealers I thought
00:59:32 - 00:59:40I could do that yeah you so right and,00:59:32,I could do that yeah you so right and
00:59:36 - 00:59:41who doesn&#39;t like that right huh I&#39;m,00:59:36,who doesn&#39;t like that right huh I&#39;m
00:59:40 - 00:59:44trying to figure out how I&#39;m going to,00:59:40,trying to figure out how I&#39;m going to
00:59:41 - 00:59:47make it but now that I got to do it on,00:59:41,make it but now that I got to do it on
00:59:44 - 00:59:50this side I but no you your question was,00:59:44,this side I but no you your question was
00:59:47 - 00:59:52when did I think I was funny I never was,00:59:47,when did I think I was funny I never was
00:59:50 - 00:59:55my biggest fan to this day I&#39;m not the,00:59:50,my biggest fan to this day I&#39;m not the
00:59:52 - 00:59:58biggest fan I&#39;m a fan of Comedy I like,00:59:52,biggest fan I&#39;m a fan of Comedy I like
00:59:55 - 01:00:01great comedians like I like Chappelle I,00:59:55,great comedians like I like Chappelle I
00:59:58 - 01:00:04like Patrice O&#39;Neal like I like the,00:59:58,like Patrice O&#39;Neal like I like the
01:00:01 - 01:00:07greats of Comedy because I do like I I,01:00:01,greats of Comedy because I do like I I
01:00:04 - 01:00:10like Ron White I like Bill Inbal like I,01:00:04,like Ron White I like Bill Inbal like I
01:00:07 - 01:00:12know Comics like people that did the,01:00:07,know Comics like people that did the
01:00:10 - 01:00:15craft they raised me I was touring with,01:00:10,craft they raised me I was touring with
01:00:12 - 01:00:21Steve Marell and Richard Jenny and real,01:00:12,Steve Marell and Richard Jenny and real
01:00:15 - 01:00:23journeyman so my comedy upbringing was,01:00:15,journeyman so my comedy upbringing was
01:00:21 - 01:00:25standard I thought you had to work all,01:00:21,standard I thought you had to work all
01:00:23 - 01:00:27night every night all around the country,01:00:23,night every night all around the country
01:00:25 - 01:00:29and you had to write jokes and that you,01:00:25,and you had to write jokes and that you
01:00:27 - 01:00:31were trying to write jokes that other,01:00:27,were trying to write jokes that other
01:00:29 - 01:00:34people weren&#39;t writing and that your job,01:00:29,people weren&#39;t writing and that your job
01:00:31 - 01:00:36was to be funnyer like I people that,01:00:31,was to be funnyer like I people that
01:00:34 - 01:00:38know me will tell you I&#39;ve been on this,01:00:34,know me will tell you I&#39;ve been on this
01:00:36 - 01:00:40like I I had a list of all the black,01:00:36,like I I had a list of all the black
01:00:38 - 01:00:43comedians that were more famous than me,01:00:38,comedians that were more famous than me
01:00:40 - 01:00:46there was 300 of them on the list and I,01:00:40,there was 300 of them on the list and I
01:00:43 - 01:00:49had to be able to cross them all out,01:00:43,had to be able to cross them all out
01:00:46 - 01:00:51before I could make it to the next level,01:00:46,before I could make it to the next level
01:00:49 - 01:00:56before I felt like I was funny enough to,01:00:49,before I felt like I was funny enough to
01:00:51 - 01:00:58do that and so I,01:00:51,do that and so I
01:00:56 - 01:01:02I I I appreciate what competition does,01:00:56,I I I appreciate what competition does
01:00:58 - 01:01:04for sports and for my particular Sport,01:00:58,for sports and for my particular Sport
01:01:02 - 01:01:06and comedy is a sport what gave you the,01:01:02,and comedy is a sport what gave you the
01:01:04 - 01:01:09confidence that you could get on,01:01:04,confidence that you could get on
01:01:06 - 01:01:12stage you remember I was 5 years old on,01:01:06,stage you remember I was 5 years old on
01:01:09 - 01:01:12stage,01:01:09,stage
01:01:12 - 01:01:18okay but I was re reiterating God&#39;s word,01:01:12,okay but I was re reiterating God&#39;s word
01:01:16 - 01:01:20at that point now I just have to make,01:01:16,at that point now I just have to make
01:01:18 - 01:01:23sure that the content is good if the,01:01:18,sure that the content is good if the
01:01:20 - 01:01:26content is good what part can I not do,01:01:20,content is good what part can I not do
01:01:23 - 01:01:28I&#39;m a vessel giv me these gifts to be,01:01:23,I&#39;m a vessel giv me these gifts to be
01:01:26 - 01:01:32able to do certain things so I just want,01:01:26,able to do certain things so I just want
01:01:28 - 01:01:33to utilize them in my craft that&#39;s all,01:01:28,to utilize them in my craft that&#39;s all
01:01:32 - 01:01:39do you remember your first,01:01:32,do you remember your first
01:01:33 - 01:01:41set mm how long five 10 minutes no no um,01:01:33,set mm how long five 10 minutes no no um
01:01:39 - 01:01:44I I think three minutes three minutes,01:01:39,I I think three minutes three minutes
01:01:41 - 01:01:47yeah Standing Ovation booze some,01:01:41,yeah Standing Ovation booze some
01:01:44 - 01:01:49Applause some jeers no none of that they,01:01:44,Applause some jeers no none of that they
01:01:47 - 01:01:52they applauded like I was a professional,01:01:47,they applauded like I was a professional
01:01:49 - 01:01:53at it but now looking back I understand,01:01:49,at it but now looking back I understand
01:01:52 - 01:01:55because you had to understand they were,01:01:52,because you had to understand they were
01:01:53 - 01:01:56all thinking,01:01:53,all thinking
01:01:55 - 01:01:58he don&#39;t even look old enough to be in,01:01:55,he don&#39;t even look old enough to be in
01:01:56 - 01:02:00here and we don&#39;t have any black guys,01:01:56,here and we don&#39;t have any black guys
01:01:58 - 01:02:03that live in this town right where did,01:01:58,that live in this town right where did
01:02:00 - 01:02:05he come from and then he gets up there,01:02:00,he come from and then he gets up there
01:02:03 - 01:02:07and for three minutes he talk about the,01:02:03,and for three minutes he talk about the
01:02:05 - 01:02:10fact that he is the entire black,01:02:05,fact that he is the entire black
01:02:07 - 01:02:10community,01:02:07,community
01:02:10 - 01:02:15right and he is as disappointed in them,01:02:10,right and he is as disappointed in them
01:02:13 - 01:02:18it look like they looking for where the,01:02:13,it look like they looking for where the
01:02:15 - 01:02:20rest of them is and so is he and that,01:02:15,rest of them is and so is he and that
01:02:18 - 01:02:23was his set but I understood from that,01:02:18,was his set but I understood from that
01:02:20 - 01:02:27point that the truth is really the,01:02:20,point that the truth is really the
01:02:23 - 01:02:30commodity and the fact that um we are,01:02:23,commodity and the fact that um we are
